ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile
439-90-5012|372408992177357|Matthew|Hodges|M|6811 Jason Road|Hialeah|FL|33015|25.9388|-80.3165|347944|Psychotherapist, dance movement|1972-08-10|495762888091|adults_50up_male_urban.json
710-18-1983|30340242224198|Joseph|Conner|M|63236 Parker Bridge|Southfield|MI|48075|42.4638|-83.2255|75830|Chief Marketing Officer|1996-09-25|600829675565|adults_2550_male_urban.json
810-40-4755|4484202435094765118|Michael|Robertson|M|6409 Garcia Park|Lakeland|FL|33810|28.1479|-82.0372|237282|Make|1981-07-20|679431208128|adults_2550_male_urban.json
724-09-3155|30054245190823|James|Jones|M|35659 White Ports|Boxford|MA|01921|42.6797|-71.0114|7961|Therapist, horticultural|1952-10-05|193230907546|adults_50up_male_urban.json
179-31-7869|6569692295338614|Laura|Davis|F|839 Mary Underpass|Charlotte|NC|28210|35.1316|-80.8577|790689|Exercise physiologist|1947-11-24|875243217336|adults_50up_female_urban.json
288-84-2438|4662834633488933436|Kaitlyn|Garcia|F|9408 Parsons Lake Suite 243|Corcoran|CA|93212|36.0865|-119.5607|26079|Surveyor, planning and development|2002-10-19|421665264983|young_adults_female_urban.json
137-71-5403|347435095288957|Lisa|Suarez|F|039 Roman Rapids Suite 453|Moores Hill|IN|47032|39.0945|-85.0638|3289|IT trainer|1987-02-03|105660231520|adults_2550_female_urban.json
482-52-5377|577188300997|Gerald|Taylor|M|44966 Jordan Radial Suite 706|Hermiston|OR|97838|45.845|-119.2849|25346|Clinical biochemist|2002-06-06|770764420286|young_adults_male_urban.json
658-03-7099|3514971103847153|James|Calderon|M|5051 Acevedo Spur Apt. 674|Birch Run|MI|48415|43.2649|-83.7903|9471|Games developer|1977-10-13|977375535907|adults_2550_male_urban.json
186-27-4655|3559698504505660|Shannon|Ray|F|5402 Santana Underpass|Tuscumbia|AL|35674|34.6874|-87.6833|18475|Surveyor, mining|1991-06-17|79176148038|adults_2550_female_urban.json
720-69-9631|4714025038576266|Shelly|Turner|F|638 Berry Trace|North Bend|OR|97459|43.4327|-124.2131|14096|Optometrist|1964-01-15|617871639010|adults_50up_female_urban.json
688-50-3210|373010127896957|Angela|Drake|F|48527 Bell Lane|Oconomowoc|WI|53066|43.1095|-88.4862|33830|Public relations officer|2002-02-28|979462020439|young_adults_female_urban.json
336-54-2404|566344439468|Katie|Harper|F|18123 Nathan Springs|Philadelphia|PA|19154|40.0897|-74.9781|1526206|Pharmacist, community|1970-07-09|524367305577|adults_50up_female_urban.json
761-07-7349|4744577626269|Danielle|Long|F|089 Cervantes Greens Suite 594|Grandview|WA|98930|46.2538|-119.9157|15252|Historic buildings inspector/conservation officer|1945-03-24|264785005400|adults_50up_female_urban.json
860-65-5477|4377403767687406|Deborah|Hernandez|F|7514 Bell Hills Apt. 157|Minneapolis|MN|55423|44.8756|-93.2553|1022298|Engineer, maintenance (IT)|1976-01-08|853202729586|adults_2550_female_urban.json
637-76-0954|676309406566|Howard|Hunter|M|445 Alicia Union|Somerville|NJ|08876|40.588|-74.6874|22179|Lecturer, further education|1966-04-22|724366395609|adults_50up_male_urban.json
252-44-2954|4660004709116|Anthony|Sanchez|M|561 Carol Track Suite 511|Porterville|CA|93257|36.0686|-119.0315|77050|Sports development officer|1983-10-15|747761547118|adults_2550_male_urban.json
515-28-7338|4614477618687047966|Jennifer|Curtis|F|290 Joseph Land Suite 599|Alhambra|CA|91801|34.0914|-118.1293|83057|Minerals surveyor|1964-08-20|575597669442|adults_50up_female_urban.json
070-36-2689|3530292764054736|Lisa|Henderson|F|40513 Amanda Lane|Pine Island|NY|10969|41.2926|-74.4888|1267|Amenity horticulturist|1967-05-20|533900199040|adults_50up_female_rural.json
889-32-3494|213147852474420|Aaron|Murphy|M|1023 Brewer Villages Suite 186|Anderson Island|WA|98303|47.1563|-122.7067|1037|Patent attorney|1976-11-07|952911784276|adults_2550_male_rural.json
310-13-3339|2235183025853463|Patricia|Nichols|F|3988 Little Square|Rome|NY|13440|43.2193|-75.4498|43037|Commissioning editor|1968-09-06|603395485885|adults_50up_female_urban.json
352-80-0949|3512865581675924|Cindy|Harris|F|348 Amy Stravenue|Fort Collins|CO|80526|40.5473|-105.1076|175625|Architectural technologist|2006-05-17|63274916767|young_adults_female_urban.json
546-09-4231|6011429242195977|Patrick|Allen|M|121 Moore Fields|Argenta|IL|62501|39.934|-88.8052|2661|Hotel manager|1970-05-05|322496879500|adults_50up_male_urban.json
091-26-4088|2275530153030440|Adam|Alexander|M|109 Ward Plaza|La Grange|TX|78945|29.904|-96.886|10494|Immunologist|1980-06-22|844663918369|adults_2550_male_urban.json
468-53-7081|4541829912699|Scott|Harper|M|06419 Andrew Cove Suite 691|Middletown|OH|45044|39.4182|-84.4245|79273|Adult guidance worker|1946-12-27|983800370239|adults_50up_male_urban.json
861-90-8626|4242168268221756|Tanya|Morales|F|962 Allison Roads Suite 791|Lewisville|TX|75067|33.0198|-96.9925|109212|Accountant, chartered certified|1989-03-29|378004892515|adults_2550_female_urban.json
143-85-5763|30228703220070|Thomas|Adams|M|724 Angela Crossing Apt. 951|Highland|MI|48357|42.6595|-83.637|16577|Hotel manager|1982-07-08|203300890197|adults_2550_male_urban.json
831-06-5427|4286060480224063|Rachel|Boone|F|7695 Jennifer Brooks Suite 189|Atlanta|GA|30318|33.7865|-84.4454|900273|Risk analyst|1976-12-31|478160779315|adults_2550_female_urban.json
705-34-3347|502065562386|Justin|Schmidt|M|656 Charles Loaf Apt. 622|Boston|MA|02114|42.3611|-71.0682|386505|Therapist, art|1974-01-04|970761522416|adults_50up_male_urban.json
101-94-3171|180004794719900|Cindy|Smith|F|48953 Stephanie Port Suite 419|Chula Vista|CA|91910|32.6371|-117.0676|239879|Community development worker|1984-04-02|503626213645|adults_2550_female_urban.json
749-07-5926|4728395167309|Samantha|Rivera|F|67084 Briggs Pines|Shelbyville|IN|46176|39.5043|-85.7875|27816|Patent attorney|2000-08-24|879758394077|young_adults_female_urban.json
706-85-2446|3558228280183234|James|Williams|M|8467 Fowler Parkway Apt. 964|Springfield|IL|62703|39.7622|-89.6275|141894|Jewellery designer|1975-06-19|609033707664|adults_50up_male_urban.json
276-94-4600|3597521353175555|Kyle|Moore|M|8741 Janice Highway Suite 267|Wilbur|WA|99185|47.741|-118.7063|1295|IT trainer|1982-08-02|132115826609|adults_2550_male_rural.json
668-16-8078|6553496551564196|Jennifer|Moreno|F|00935 Bruce Creek Suite 301|Eaton Rapids|MI|48827|42.5166|-84.6565|15971|Land|1975-06-01|522163256899|adults_50up_female_urban.json
159-23-4601|4848349276680989|Ralph|Graham|M|80403 Renee Plaza|Albuquerque|NM|87107|35.1347|-106.6427|641349|Accountant, chartered public finance|1973-08-24|919432193732|adults_50up_male_urban.json
892-29-7187|3558667155446053|Danielle|Moore|F|96746 Tyler Causeway Suite 364|Clarksville|TN|37042|36.5853|-87.4186|151785|Teacher, secondary school|1977-10-22|116234556102|adults_2550_female_urban.json
157-91-8696|377285021553831|Scott|Nunez|M|5821 Paul Mall Suite 395|Forked River|NJ|08731|39.8444|-74.1973|20009|Occupational therapist|1984-04-19|706426310262|adults_2550_male_urban.json
296-96-6479|675989075196|Michael|Hurley|M|7551 Ashley Spurs|Lenoir City|TN|37772|35.7883|-84.2188|26526|Health and safety inspector|1949-01-25|104363132603|adults_50up_male_urban.json
619-22-5556|4649828385971|Denise|Wallace|F|5907 Michael Hollow Suite 343|Detroit|MI|48213|42.3982|-82.9925|673342|Podiatrist|1978-04-03|517702659625|adults_2550_female_urban.json
105-44-6727|3520949076341539|Ian|Ford|M|01154 Gibson Forks|Big Bear City|CA|92314|34.261|-116.8131|10162|Holiday representative|1981-10-10|263121854048|adults_2550_male_urban.json
839-85-4300|3522557856413549|Maria|Simon|F|1685 Mcdonald River Suite 232|Floriston|CA|96111|39.3928|-120.0212|160|Software engineer|1967-12-05|383853593726|adults_50up_female_rural.json
855-87-9537|379475816602848|Lori|Wilson|F|2334 Smith Brook|Houston|TX|77017|29.6863|-95.2555|2906700|Psychologist, occupational|1968-02-09|275314971361|adults_50up_female_urban.json
608-57-1574|4973418559508374563|Amanda|Murray|F|610 Steve Ridges|Puyallup|WA|98373|47.1284|-122.3219|129412|Airline pilot|1966-03-22|930543549119|adults_50up_female_urban.json
108-57-0578|6594907869285515|Jennifer|Padilla|F|593 Wallace Springs|Franklin|TN|37067|35.9121|-86.7655|90669|Fisheries officer|1946-01-01|868433547361|adults_50up_female_urban.json
246-48-5834|3507072288341333|Rebecca|Wilkins|F|014 Brandon Mountain|Monroe|NY|10950|41.3286|-74.1885|47226|Insurance claims handler|1937-12-08|541874413571|adults_50up_female_urban.json
630-30-7082|6011579671480306|Matthew|Sloan|M|6582 Holloway Passage|Kingston|WA|98346|47.8108|-122.5255|9297|Ecologist|2005-03-19|936192530347|young_adults_male_urban.json
686-54-3888|3594128866911220|Tina|Robles|F|42526 Sandra Prairie|Patterson|CA|95363|37.4826|-121.1648|25237|Records manager|1963-09-30|707766449978|adults_50up_female_urban.json
826-19-5459|3565744653255442|Tammy|Rodriguez|F|851 Patrick Mission|Tulsa|OK|74104|36.1464|-95.9526|413574|Emergency planning/management officer|1990-12-13|751697833037|adults_2550_female_urban.json
060-27-9055|4937684184714625|Carol|Shah|F|833 Mario Circle Apt. 127|Pueblo|CO|81006|38.2446|-104.5318|151815|Doctor, general practice|1973-08-18|229959861907|adults_50up_female_urban.json
012-26-0027|180064770906764|Brian|Stephens|M|2950 Fisher Orchard Apt. 621|San Antonio|TX|78240|29.5189|-98.6006|1595797|Research scientist (physical sciences)|1967-04-07|43582243327|adults_50up_male_urban.json
537-67-6468|213141869303268|Sarah|Pena|F|9674 Brianna Corner Suite 053|Gallatin|TN|37066|36.3834|-86.4512|42758|Transport planner|1932-03-13|24402847841|adults_50up_female_urban.json
257-73-0544|3503425197018158|Kristin|Garcia|F|296 Best Mountain Suite 215|Tucson|AZ|85712|32.25|-110.8869|865276|Fine artist|1980-11-16|657417693385|adults_2550_female_urban.json
408-94-2270|346022169088751|Ricky|Robertson|M|335 Katelyn Views|Buford|GA|30518|34.1124|-83.9965|85023|Hydrogeologist|1986-05-10|748149476370|adults_2550_male_urban.json
655-11-0070|6573517454693513|Alexander|Martin|M|0128 Jaime Ports|Candia|NH|03034|43.0585|-71.3049|3970|Lawyer|1998-06-03|564219731896|adults_2550_male_urban.json
597-91-7901|3535971771703055|Jason|Hayes|M|412 Kent Square|Hampton|TN|37658|36.2577|-82.1891|4386|Museum/gallery exhibitions officer|1991-04-15|360797923315|adults_2550_male_urban.json
402-33-8862|4337684187679|Julie|Contreras|F|64345 Rhodes Skyway|Goode|VA|24556|37.3755|-79.4039|3053|Exhibitions officer, museum/gallery|1937-05-19|89518966326|adults_50up_female_urban.json
484-98-3873|563249675742|Zachary|Peterson|M|8480 Haynes Mill|Apple River|IL|61001|42.4714|-90.1201|1179|Engineer, water|1966-04-24|128177703894|adults_50up_male_rural.json
353-50-0321|372707995947611|Ashley|Williams|F|4754 Barnes Mountain Apt. 897|Ashland City|TN|37015|36.2731|-87.0447|17184|Designer, blown glass/stained glass|1984-10-26|425916528165|adults_2550_female_urban.json
216-38-8306|370390984685609|Sarah|Gray|F|613 Sarah Tunnel|Las Cruces|NM|88011|32.3244|-106.6683|143900|Sports therapist|1998-06-09|36405679654|adults_2550_female_urban.json
883-57-7221|38957039962631|Jonathan|Lawrence|M|10735 David Ranch Suite 220|Yonkers|NY|10703|40.9518|-73.8852|177756|Optometrist|1980-12-13|721129330641|adults_2550_male_urban.json
295-26-2687|4302399344601|Rachel|Olsen|F|9430 Salazar Shoal|Hartland|MI|48353|42.6356|-83.7147|6481|Conservator, furniture|1932-05-23|374481330398|adults_50up_female_urban.json
402-42-2304|3512853700644880|Gabrielle|Schmidt|F|11980 Jackson Keys Suite 280|San Marcos|CA|92078|33.1193|-117.185|89275|Jewellery designer|2001-03-04|452878816689|young_adults_female_urban.json
310-17-5983|347868878602038|Nathan|Tapia|M|31701 Castro Mall|Boerne|TX|78015|29.7327|-98.6646|37160|Engineer, manufacturing|1941-05-28|652626381720|adults_50up_male_urban.json
678-17-8847|38287314249565|Christopher|Roth|M|964 Wilson Branch Apt. 328|Irmo|SC|29063|34.1103|-81.1966|32717|Surveyor, hydrographic|1977-10-20|6470619111|adults_2550_male_urban.json
020-42-1288|3528745120220170|Isaac|Richardson|M|64879 Donna Square Apt. 046|Bridgeport|CT|06606|41.2091|-73.2086|144195|Pathologist|2005-01-09|958342959230|young_adults_male_urban.json
667-95-0294|2282697442036073|Joseph|Wang|M|833 Ashley Landing Suite 238|Mission|TX|78572|26.2644|-98.3909|167182|Engineer, technical sales|2001-11-28|585824504446|young_adults_male_urban.json
011-55-0803|2255792326714854|Kathryn|Garcia|F|15019 Crawford Vista Suite 209|Lynchburg|VA|24503|37.4376|-79.205|99291|Conservation officer, nature|1997-01-19|78814357404|adults_2550_female_urban.json
048-16-9214|4233297049379582|Christopher|Blankenship|M|551 Ruben Forest Suite 149|Jackson|OH|45640|39.0428|-82.6472|15960|Development worker, international aid|1952-08-03|21361430246|adults_50up_male_urban.json
478-43-7529|4424873962625918837|Melissa|Thompson|F|736 Castillo Terrace Suite 434|Grand Prairie|TX|75052|32.6605|-97.0311|174375|Engineer, civil (consulting)|2004-01-28|973366997656|young_adults_female_urban.json
312-80-7577|180029657156437|Stephanie|Delacruz|F|99034 Danielle Crossroad|Union|IA|50258|42.2521|-93.0562|1002|Hospital doctor|2002-09-29|637677661236|young_adults_female_rural.json
052-81-0501|3594091657376245|Sherry|Sullivan|F|54920 Robert Rapid|Jackson|CA|95642|38.3545|-120.7573|7164|Exercise physiologist|1994-01-22|653062882761|adults_2550_female_urban.json
736-35-0961|2272731172264142|Katherine|Cline|F|001 Martinez Ridge Apt. 359|Tewksbury|MA|01876|42.6028|-71.2232|28667|Secretary, company|1981-05-31|811684619488|adults_2550_female_urban.json
821-40-2681|4596677153902264|Patricia|Martin|F|3650 Jennifer Divide Apt. 900|Old Orchard Beach|ME|04064|43.5254|-70.3883|8212|Podiatrist|1993-12-19|924709095915|adults_2550_female_urban.json
070-83-5108|4787355404231697924|Misty|Brady|F|5493 Kevin Fort Suite 904|Hamer|SC|29547|34.4849|-79.3502|2917|IT consultant|1988-07-28|235594725779|adults_2550_female_urban.json
688-76-3002|3528783573381330|Alicia|Olson|F|3302 Rodney Courts Apt. 247|Greenbrier|AR|72058|35.2295|-92.3578|15911|Forensic scientist|1979-11-15|695877639887|adults_2550_female_urban.json
384-25-7515|4335051602325103|John|Davis|M|8709 Walters Square Apt. 422|Bradenton|FL|34205|27.4841|-82.5834|216518|Hydrographic surveyor|1954-07-21|377726496568|adults_50up_male_urban.json
073-11-9728|3555125380781912|Sarah|Short|F|53494 Christina Well Suite 157|Heflin|AL|36264|33.6115|-85.5885|8659|Interior and spatial designer|1985-01-14|546998197132|adults_2550_female_urban.json
402-56-3779|4463061621856354|Carlos|Sawyer|M|6150 Moore Island|Naples|FL|34103|26.1917|-81.8039|276002|Training and development officer|1983-03-26|723969896621|adults_2550_male_urban.json
829-46-6882|3571433608090102|Angela|Mitchell|F|103 Todd Passage Apt. 893|Rosebud|MO|63091|38.3853|-91.3974|1264|Arboriculturist|1983-11-02|877380418573|adults_2550_female_rural.json
401-85-1878|6011881687851854|Tara|Galvan|F|0965 Blake Plain|Pasadena|TX|77506|29.7009|-95.199|145975|Designer, multimedia|1999-11-09|525618928876|adults_2550_female_urban.json
036-02-7851|4208147237356408|John|Walker|M|306 Farley Pike|Coal City|IL|60416|41.2908|-88.2823|9397|Therapist, sports|2004-06-29|689702977962|young_adults_male_urban.json
381-14-4183|379836714674900|Tony|Gray|M|5185 Barry Corner Suite 456|Austin|TX|78727|30.4254|-97.7195|940359|Armed forces technical officer|1983-03-27|735947346085|adults_2550_male_urban.json
375-52-3396|4180739200258565332|Patricia|Warner|F|03167 Rodriguez Tunnel Apt. 615|Modesto|CA|95351|37.6236|-120.9966|255354|Heritage manager|1974-07-06|530632497429|adults_50up_female_urban.json
013-14-2353|4254550054908099831|Keith|Crawford|M|88724 Davis Forest Apt. 343|Mc Lean|VA|22102|38.953|-77.2295|51872|Secondary school teacher|2002-03-09|847052415025|young_adults_male_urban.json
029-04-9508|2263529493074179|William|Knight|M|4662 Steele Knolls Apt. 896|Theresa|NY|13691|44.2113|-75.8014|3176|Designer, graphic|1962-02-18|369991126514|adults_50up_male_urban.json
797-42-6623|501822302342|Amanda|Reyes|F|1251 Stone Street Apt. 418|San Francisco|CA|94124|37.7309|-122.3886|805301|Diagnostic radiographer|1977-12-18|948209390899|adults_2550_female_urban.json
013-44-1138|6560812392788441|John|Mendez|M|61527 Carr Village Suite 442|Newcastle|CA|95658|38.8763|-121.143|6285|Administrator, local government|1941-12-08|172420378169|adults_50up_male_urban.json
266-89-9099|4886313737145035|Tommy|Monroe|M|026 Welch Valleys|Council Bluffs|IA|51501|41.2324|-95.8751|71782|Community development worker|1977-05-26|291714551061|adults_2550_male_urban.json
619-98-4073|4061047189119927|Nicholas|Boone|M|924 Ortiz Plaza Apt. 410|Hopkins|MN|55343|44.914|-93.4481|43301|English as a second language teacher|1941-02-11|87023912831|adults_50up_male_urban.json
203-97-1143|213118140513253|Makayla|Wallace|F|4708 Gutierrez Ports|Ellijay|GA|30540|34.6775|-84.4812|25660|Haematologist|2004-03-04|54942874793|young_adults_female_urban.json
396-59-1640|4831031456457227578|Kyle|Gibbs|M|403 Michaela Mission Suite 499|Grand Blanc|MI|48439|42.9282|-83.6264|49209|Visual merchandiser|1951-08-04|496177225652|adults_50up_male_urban.json
236-32-9969|2246941264106035|Carol|Blake|F|3180 Burns Locks Apt. 101|Hopewell|VA|23860|37.2876|-77.295|31970|Aid worker|1961-02-04|588395275819|adults_50up_female_urban.json
660-43-4839|6011253606400470|Dylan|Meyer|M|486 Hicks Path Apt. 703|Atlanta|GA|30312|33.7467|-84.3781|900273|Optician, dispensing|1968-05-20|119434981511|adults_50up_male_urban.json
055-59-7677|639017737599|Susan|Larson|F|78111 Rodriguez Squares|Chandler|AZ|85225|33.3105|-111.8239|255641|Pharmacologist|1962-08-24|59408620665|adults_50up_female_urban.json
285-79-0388|4444155967433382|Elizabeth|Cunningham|F|552 Ashley Coves Suite 033|Ridgeland|MS|39157|32.4122|-90.1207|24645|Media buyer|2006-05-04|997479538985|young_adults_female_urban.json
776-08-5098|3566536197731733|Tonya|Booth|F|248 Robbins Drive Apt. 858|Oneonta|AL|35121|33.9259|-86.4741|15570|Mudlogger|1949-01-12|364461572986|adults_50up_female_urban.json
250-80-2514|36871413493174|Thomas|Myers|M|0558 Tim Forks|Dayton|OH|45416|39.8011|-84.2578|479994|IT consultant|1975-10-02|667706385608|adults_2550_male_urban.json
735-16-6367|4069893546463983|Melissa|West|F|5570 Carol Freeway|Clatskanie|OR|97016|46.0665|-123.2059|6083|Fitness centre manager|1976-03-14|144574663666|adults_2550_female_urban.json
861-13-8864|6592552905092608|Adrienne|Estrada|F|015 Jones Cliffs|Bend|OR|97701|44.0928|-121.2936|105390|Textile designer|1992-02-19|212427678491|adults_2550_female_urban.json
807-33-8426|5513008823846995|Anthony|Becker|M|2331 Joseph Greens Apt. 773|Whitman|MA|02382|42.0816|-70.9381|14489|Passenger transport manager|1991-05-05|991519306305|adults_2550_male_urban.json
